Quận/Huyện,Logic,N/A = Yes,Phường,Đường,Đoạn,VT1,VT2,VT3,VT4,Loại đất
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Quốc lộ 51,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường tỉnh 769,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Quốc lộ 51,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường tỉnh 769,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Phước Thái,Quốc lộ 51,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Phước Thái,Đường tỉnh 769,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Phước Thái,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Phước Thái,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Phước Thái,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,An Phước,Quốc lộ 51,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,An Phước,Đường tỉnh 769,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,An Phước,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,An Phước,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,An Phước,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Lộc An,Quốc lộ 51,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Lộc An,Đường tỉnh 769,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Lộc An,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Lộc An,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Lộc An,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Tam An,Quốc lộ 51,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Tam An,Đường tỉnh 769,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Tam An,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Tam An,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Tam An,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Cẩm Đường,Quốc lộ 51,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Cẩm Đường,Đường tỉnh 769,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Cẩm Đường,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Cẩm Đường,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Cẩm Đường,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bình An,Quốc lộ 51,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bình An,Đường tỉnh 769,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bình An,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bình An,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bình An,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Quốc lộ 51,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường tỉnh 769,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Quốc lộ 51,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường tỉnh 769,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Quốc lộ 51,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường tỉnh 769,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Quốc lộ 51,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường tỉnh 769,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Phước Thái,Quốc lộ 51,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Phước Thái,Đường tỉnh 769,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Phước Thái,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Phước Thái,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Phước Thái,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,An Phước,Quốc lộ 51,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,An Phước,Đường tỉnh 769,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,An Phước,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,An Phước,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,An Phước,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Lộc An,Quốc lộ 51,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Lộc An,Đường tỉnh 769,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Lộc An,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Lộc An,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Lộc An,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Tam An,Quốc lộ 51,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Tam An,Đường tỉnh 769,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Tam An,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Tam An,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Tam An,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Cẩm Đường,Quốc lộ 51,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Cẩm Đường,Đường tỉnh 769,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Cẩm Đường,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Cẩm Đường,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Cẩm Đường,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Bình An,Quốc lộ 51,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Bình An,Đường tỉnh 769,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Bình An,Đường Phùng Hưng (đường Chất thải rắn cũ),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Bình An,Đường nhựa xã Phước Bình giáp ranh thị xã Phú Mỹ,,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Bình An,Đường Tôn Đức Thắng (Đường tỉnh 25B),,220,200,180,150,CÂY LÂU NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Hương lộ 2,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Hương lộ 21,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Hương lộ 10,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,"Hương lộ 12 (Bà Ký, từ Quốc lộ 51 đến giáp ranh huyện Nhơn Trạch)",,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường vào UBND xã Phước Bình,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường vào UBND xã Bàu Cạn,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường vào UBND xã Tân Hiệp,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường An Lâm qua xã Long An (từ Quốc lộ 51 đến Đường tỉnh 769),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường Nguyễn Hải (đường liên xã An Phước - thị trấn Long Thành cũ),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường liên ấp 7 - ấp 8 (Từ Quốc lộ 51 đến Đường Phùng Hưng - xã An Phước),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường khu công nghiệp Long Đức (từ Quốc lộ 51 đến ranh khu công nghiệp Long Đức - xã An Phước),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường liên xã An Phước - Tam An,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường liên xã Long Đức - Lộc An,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường Cầu Xéo - Lộc An (từ giáp ranh thị trấn Long Thành qua chùa Liên Trì đến Đường tỉnh 769),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường vào khu khai thác đá (từ Quốc lộ 51 vào 3 km),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường Lê Quang Định,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường Võ Thị Sáu,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường Trần Văn Ơn,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường Tôn Đức Thắng,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường Nguyễn Hải,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long An,Đường Trần Nhân Tông,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Hương lộ 2,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Hương lộ 21,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Hương lộ 10,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,"Hương lộ 12 (Bà Ký, từ Quốc lộ 51 đến giáp ranh huyện Nhơn Trạch)",,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường vào UBND xã Phước Bình,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường vào UBND xã Bàu Cạn,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường vào UBND xã Tân Hiệp,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường An Lâm qua xã Long An (từ Quốc lộ 51 đến Đường tỉnh 769),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường Nguyễn Hải (đường liên xã An Phước - thị trấn Long Thành cũ),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường liên ấp 7 - ấp 8 (Từ Quốc lộ 51 đến Đường Phùng Hưng - xã An Phước),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường khu công nghiệp Long Đức (từ Quốc lộ 51 đến ranh khu công nghiệp Long Đức - xã An Phước),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường liên xã An Phước - Tam An,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường liên xã Long Đức - Lộc An,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường Cầu Xéo - Lộc An (từ giáp ranh thị trấn Long Thành qua chùa Liên Trì đến Đường tỉnh 769),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường vào khu khai thác đá (từ Quốc lộ 51 vào 3 km),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường Lê Quang Định,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường Võ Thị Sáu,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường Trần Văn Ơn,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường Tôn Đức Thắng,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường Nguyễn Hải,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Đức,Đường Trần Nhân Tông,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Hương lộ 2,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Hương lộ 21,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Hương lộ 10,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,"Hương lộ 12 (Bà Ký, từ Quốc lộ 51 đến giáp ranh huyện Nhơn Trạch)",,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường vào UBND xã Phước Bình,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường vào UBND xã Bàu Cạn,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường vào UBND xã Tân Hiệp,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường An Lâm qua xã Long An (từ Quốc lộ 51 đến Đường tỉnh 769),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường Nguyễn Hải (đường liên xã An Phước - thị trấn Long Thành cũ),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường liên ấp 7 - ấp 8 (Từ Quốc lộ 51 đến Đường Phùng Hưng - xã An Phước),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường khu công nghiệp Long Đức (từ Quốc lộ 51 đến ranh khu công nghiệp Long Đức - xã An Phước),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường liên xã An Phước - Tam An,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường liên xã Long Đức - Lộc An,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường Cầu Xéo - Lộc An (từ giáp ranh thị trấn Long Thành qua chùa Liên Trì đến Đường tỉnh 769),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường vào khu khai thác đá (từ Quốc lộ 51 vào 3 km),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường Lê Quang Định,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường Võ Thị Sáu,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường Trần Văn Ơn,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường Tôn Đức Thắng,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường Nguyễn Hải,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Long Phước,Đường Trần Nhân Tông,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Hương lộ 2,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Hương lộ 21,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Hương lộ 10,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,"Hương lộ 12 (Bà Ký, từ Quốc lộ 51 đến giáp ranh huyện Nhơn Trạch)",,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường vào UBND xã Phước Bình,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường vào UBND xã Bàu Cạn,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường vào UBND xã Tân Hiệp,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường An Lâm qua xã Long An (từ Quốc lộ 51 đến Đường tỉnh 769),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường Nguyễn Hải (đường liên xã An Phước - thị trấn Long Thành cũ),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường liên ấp 7 - ấp 8 (Từ Quốc lộ 51 đến Đường Phùng Hưng - xã An Phước),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường khu công nghiệp Long Đức (từ Quốc lộ 51 đến ranh khu công nghiệp Long Đức - xã An Phước),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường liên xã An Phước - Tam An,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường liên xã Long Đức - Lộc An,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường Cầu Xéo - Lộc An (từ giáp ranh thị trấn Long Thành qua chùa Liên Trì đến Đường tỉnh 769),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường vào khu khai thác đá (từ Quốc lộ 51 vào 3 km),,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường Lê Quang Định,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường Võ Thị Sáu,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường Trần Văn Ơn,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường Tôn Đức Thắng,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường Nguyễn Hải,,210,190,170,140,CÂY HÀNG NĂM
Huyện Long Thành,Phường + Đường + NA,,Bàu Cạn,Đường Trần Nhân Tông,,210,190,170,140,CÂY HÀNG NĂM
